Snippet,CWE,Target
"
{
 string var_R8CLCY;
 if(var_R9IIW1.var_THTHU6()) 
{
 var_R8CLCY = ""Variable_ML"";
 }
 else 
{
 var_R8CLCY = ""Variable_QC"";
 var_R9IIW1.var_4J8EGO(var_R8CLCY);
 }
 if(var_R9IIW1.var_THTHU6()) 
{
 var_R8CLCY = ""Reinitialize"";
 var_R9IIW1.var_4J8EGO(var_R8CLCY);
 }
 else 
{
 var_R9IIW1.var_4J8EGO(var_R8CLCY);
 }
 }
",CWE563,1
"
{
 string var_C2BK7O;
 if (var_UCLAVS()) 
{
 var_C2BK7O = var_JYT00Y.var_R4VQXS.var_QNVVKS(""name"");
 }
 else 
{
 var_C2BK7O = null;
 }
 if (var_UCLAVS()) 
{
 int? var_C4AUMX = null;
 try 
{
 using (var_EW10JC var_HACCIS = var_B4HP08.var_PQOOHS()) 
{
 var_HACCIS.var_6ER1ZL();
 using (var_PXU6CJ var_PXU6CJ = new var_PXU6CJ(null, var_HACCIS)) 
{
 var_PXU6CJ.var_JFKLES = ""insert into users (status) values ('updated') where name='"" +var_C2BK7O+""'"";
 var_C4AUMX = var_PXU6CJ.var_9V714C();
 if (var_C4AUMX != null) 
{
 var_B4HP08.var_7US0VJ(""Name, "" + var_C2BK7O +"", updated successfully"");
 }
 else 
{
 var_B4HP08.var_7US0VJ(""Unable to update records for user: "" + var_C2BK7O);
 }
 }
 }
 }
 catch (var_A6X5W6 var_MH3UDJ) 
{
 var_B4HP08.var_XTY0Q4.var_OUXVT1(var_H3TOAN.var_143K5G.var_GY7048, ""Error getting database connection"", var_MH3UDJ);
 }
 }
 }
",CWE89,1
"string var_5EC77H = null;
 string var_DNUOX7 = null;
 var_428A86 var_6IA3BK = new var_428A86();
 var_6IA3BK.var_9U8BI9.var_CAH9Q8 = ""/bin/bash"";
 var_6IA3BK.var_9U8BI9.var_31PNDP = ""-c 'cat /tmp/tainted.txt'"";
 var_6IA3BK.var_9U8BI9.var_TVB2C3 = false;
 var_6IA3BK.var_9U8BI9.var_JXX24Z = true;
 var_6IA3BK.var_H529TR();
 using(var_DITQ55 var_V3RSK0 = var_6IA3BK.var_VEUZ4Q) 
{
 var_5EC77H = var_V3RSK0.var_I4BQ5C();
 var_6IA3BK.var_8RA2T5();
 var_6IA3BK.var_K7VYRK();
 }
 var_DNUOX7 = var_5EC77H;
 if((var_7ZIQWN.var_1U0KIC(42)>=42))
{
 string var_LD950C = new string(var_KH5445.var_PGLI60()) + new string(var_KH5445.var_A6YXVO()) + "";
"";
 var_628AKP var_BREUH8 = new var_628AKP(string.var_Z64ONK(""[
{
0}
]"", var_628AKP.var_BP68J4(var_LD950C)));
 var_DNUOX7 = var_BREUH8.var_BFTB4W(var_5EC77H, """");
 }
 string var_LMPQ8L = ""SELECT * FROM Articles WHERE id=""+var_DNUOX7;
 string var_6XYLW1 = ""Data Source=localhost;
User ID=oracle_user;
Password=oracle_password"";
 var_AIUG5S var_97T288 = null;
 try
{
 var_97T288 = new var_AIUG5S(var_6XYLW1);
 var_97T288.var_P3RRNF();
 var_7T8PEH var_UUD9KL = var_97T288.var_F2Y3JF();
 var_UUD9KL.var_43Y9QZ = var_LMPQ8L;
 var_LVESWR var_V3RSK0 = var_UUD9KL.var_OX359Y();
 while (var_V3RSK0.var_X4L4BU())
{
 var_93KBL6.var_EVJ4MA(var_V3RSK0.var_2F1IF5());
 }
 var_97T288.var_K7VYRK();
 }
catch(var_8KLJG4 var_30SP0Q)
{
 var_93KBL6.var_EVJ4MA(var_30SP0Q.var_2F1IF5());
 }
 }
 }
 }
",cwe_89,1
"string var_1OANQD = null;
 string var_0BRQT3 = null;
 var_1OANQD = var_JYNUH1.var_ESQ2LD();
 var_0BRQT3 = var_1OANQD;
 if((1==0))
{
 var_TYM77O var_9ZU8XM = new var_TYM77O(var_1OANQD);
 var_9ZU8XM.var_77YFI4(""&"", ""&amp;
"");
 var_9ZU8XM.var_77YFI4(""'"", ""&apos;
"");
 var_9ZU8XM.var_77YFI4(@"""""""", ""&quot;
"");
 var_9ZU8XM.var_77YFI4(""<"", ""&lt;
"");
 var_9ZU8XM.var_77YFI4("">"", ""&gt;
"");
 var_0BRQT3 = var_9ZU8XM.var_ZUEG2Z();
 }
else if(!(1==0))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_52PJ2S = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_ES25FR = var_0BRQT3;
 string var_A8KT6N = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_HEQIQF var_B5Y5BD = null;
 try 
{
 var_B5Y5BD = new var_HEQIQF(var_A8KT6N);
 var_B5Y5BD.var_4CFDPC();
 var_4KLDLH var_BIEZRP = var_B5Y5BD.var_E69KMB();
 var_BIEZRP = new var_4KLDLH(var_52PJ2S);
 var_BIEZRP.var_W4WVB5.var_24MS6E(""@placeholder"",var_ES25FR);
 var_BIEZRP.var_ZOPHWC();
 var_J676JR var_JVO39T = var_BIEZRP.var_O1CO5J();
 while (var_JVO39T.var_ZYVAHK())
{
 var_JYNUH1.var_JNGNIO(var_JVO39T.var_ZUEG2Z());
 }
 var_B5Y5BD.var_QOQFCP();
 }
 catch (var_N08Y7H var_28RALX) 
{
 var_JYNUH1.var_JNGNIO(var_28RALX.var_ZUEG2Z());
 }
 }
 }
 }
",cwe_89,1
"string var_AUS24U = null;
 string var_ZO2ZFI = null;
 var_AUS24U = ""hardcoded"";
 var_ZO2ZFI = var_AUS24U;
 if((var_1K1NST.var_NKN6O8(42)>=42))
{
 var_Z42VV3 var_0VJ063 = new var_Z42VV3();
 for (int var_NQSOR7 = 0;
 var_NQSOR7 < var_AUS24U.var_30EUAJ;
 ++var_NQSOR7)
{
 char var_4Z3G4Z = var_AUS24U[var_NQSOR7];
 switch (var_4Z3G4Z)
{
 case '\\': var_0VJ063.var_K1NFHY(@""\5c"");
 break;
 case '*': var_0VJ063.var_K1NFHY(@""\2a"");
 break;
 case '(': var_0VJ063.var_K1NFHY(@""\28"");
 break;
 case ')': var_0VJ063.var_K1NFHY(@""\29"");
 break;
 case '\u0000': var_0VJ063.var_K1NFHY(@""\00"");
 break;
 case '/': var_0VJ063.var_K1NFHY(@""\2f"");
 break;
 default: var_0VJ063.var_K1NFHY(var_4Z3G4Z);
 break;
 }
 }
 var_ZO2ZFI = var_0VJ063.var_R0ZECB();
 }
else if(!(var_1K1NST.var_NKN6O8(42)>=42))
{
 
{
}
 }
 string var_E5TMCW = ""SELECT * FROM Articles WHERE id=""+var_ZO2ZFI;
 string var_4F3C30 = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_O7MFLJ var_UKA26G = null;
 try
{
 var_UKA26G = new var_O7MFLJ(var_4F3C30);
 var_UKA26G.var_MUPNCY();
 var_X0WCB0 var_BUC613 = new var_X0WCB0(var_E5TMCW, var_UKA26G);
 var_TH2AC9 var_IWOQ8Q = var_BUC613.var_LPHRZP();
 while (var_IWOQ8Q.var_FNXWLO())
{
 var_NO2RU2.var_HMW6KJ(""
{
0}
\n"", var_IWOQ8Q[0]);
 }
 var_UKA26G.var_MEGOXV();
 }
catch (var_NWREGQ var_81V02S)
{
 var_NO2RU2.var_5KVE2Q(var_81V02S.var_R0ZECB());
 }
 }
 }
 }
",cwe_89,1
"string var_PPSJJC = null;
 string var_PD4HBJ = null;
 var_PPSJJC = var_1I7YE7.var_02YOHX();
 var_PD4HBJ = var_PPSJJC;
 switch(6)
{
 case(6): break;
 default: string var_1W1AMK = @""/^[0-9]*$/"";
 var_YCSR4R var_V1I528 = new var_YCSR4R(var_1W1AMK);
 var_4GEJDR var_0F6GPT = var_V1I528.var_4GEJDR(var_PPSJJC);
 if(!var_0F6GPT.var_AINJDF)
{
 var_PD4HBJ = """";
 }
else
{
 var_PD4HBJ = var_PPSJJC;
 }
 break;
 }
 string var_GPZJYI = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_VDE3VB = var_PD4HBJ;
 string var_68O8ZU = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_FUCM87 var_JU481R = null;
 try 
{
 var_JU481R = new var_FUCM87(var_68O8ZU);
 var_JU481R.var_VL3ZL1();
 var_CTDG5S var_CNM8Q6 = var_JU481R.var_8B1QA9();
 var_CNM8Q6 = new var_CTDG5S(var_GPZJYI);
 var_CNM8Q6.var_VRZJCL.var_8BHII5(""@placeholder"",var_VDE3VB);
 var_CNM8Q6.var_1O91OP();
 var_GAMSHM var_KBRLWJ = var_CNM8Q6.var_MXL8DH();
 while (var_KBRLWJ.var_A59HER())
{
 var_1I7YE7.var_G83XKL(var_KBRLWJ.var_B6IFI8());
 }
 var_JU481R.var_QS35MS();
 }
 catch (var_3NFTL0 var_V1Z0PX) 
{
 var_1I7YE7.var_G83XKL(var_V1Z0PX.var_B6IFI8());
 }
 }
 }
 }
",cwe_89,1
"
{
 int var_GFNSWG;
 if (var_JG4VX0 == 5) 
{
 var_GFNSWG = int.var_NNKO9N;
 
{
 string var_HKWYR1 = var_Y3KDUK.var_0JDHFR(""ADD"");
 if (var_HKWYR1 != null) 
{
 try 
{
 var_GFNSWG = int.var_6UPZBH(var_HKWYR1.var_0GT51M());
 }
 catch (var_WKYHU9 var_LCOY4J) 
{
 var_ZXWCZC.var_FNONUO.var_UO71BF(var_4D1H6R.var_04YYFC.var_Z9N1Y7, var_LCOY4J, ""Number format exception parsing data from string"");
 }
 }
 }
 }
 else 
{
 var_GFNSWG = 0;
 }
 var_UH01ZE<int, int> var_60R33R = new var_UH01ZE<int, int>(var_GFNSWG);
 }
",CWE789,1
"
{
 double var_SF8XZ3;
 if (var_U4BUAV.var_LZLE37()) 
{
 var_SF8XZ3 = double.var_E3RAC6;
 
{
 string var_ANT6TV = var_UXK594.var_AWCCWZ(""ADD"");
 if (var_ANT6TV != null) 
{
 try 
{
 var_SF8XZ3 = double.var_UNSXHC(var_ANT6TV.var_OWQPGQ());
 }
 catch (var_XD7NPQ var_BEH3VS) 
{
 var_U4BUAV.var_UIWEDK.var_V4N89R(var_UG7O0E.var_9Y7EYT.var_ESVR20, var_BEH3VS, ""Number format exception parsing data from string"");
 }
 }
 }
 }
 else 
{
 var_SF8XZ3 = 0.0d;
 }
 
{
 var_U4BUAV.var_XPU7DB((byte)var_SF8XZ3);
 }
 }
",CWE197,1
"string var_6X9AIQ = null;
 string var_8K6DF9 = null;
 var_NL24DB var_YCQUUG = new var_NL24DB();
 var_YCQUUG.var_KA2UBI.var_JYWDP9 = ""/bin/bash"";
 var_YCQUUG.var_KA2UBI.var_UX3GF5 = ""-c 'cat /tmp/tainted.txt'"";
 var_YCQUUG.var_KA2UBI.var_I4YMQA = false;
 var_YCQUUG.var_KA2UBI.var_ZIWYZB = true;
 var_YCQUUG.var_HC8O1E();
 using(var_PV0DG3 var_GVVHZZ = var_YCQUUG.var_Z7CZFE) 
{
 var_6X9AIQ = var_GVVHZZ.var_W1AUDZ();
 var_YCQUUG.var_LOIOOJ();
 var_YCQUUG.var_5UDGM2();
 }
 var_8K6DF9 = var_6X9AIQ;
 if((var_HQB1HT.var_TFVHPF(42)>=42))
{
 string var_6GX1VQ = @""/^[0-9]*$/"";
 var_KPAYN0 var_67XE9R = new var_KPAYN0(var_6GX1VQ);
 var_2KYBLS var_DVZIM0 = var_67XE9R.var_2KYBLS(var_6X9AIQ);
 if(!var_DVZIM0.var_QRNWWF)
{
 var_8K6DF9 = """";
 }
else
{
 var_8K6DF9 = var_6X9AIQ;
 }
 }
else if(!(var_HQB1HT.var_TFVHPF(42)>=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_CBMIBW = "" string filename = ""file.xml"";
 XmlDocument var_3NAW5Y = new var_410OBM( );
 var_3NAW5Y.var_08AX36(var_TYPFAO);
 var_77BY2K var_1QE5II = new var_77BY2K(var_17ZLEL.var_RIFUSJ);
 var_1QE5II.var_5HICOC = var_5HICOC.var_MDN1R3;
 var_LRQN10 var_8G9PQ5 = var_3NAW5Y.var_8P77GB(var_CBMIBW);
 var_8G9PQ5.var_DVDXMS(var_1QE5II);
 var_1QE5II.var_5UDGM2( );
 }
 }
 }
",cwe_91,1
"
{
 int var_8R348E;
 var_8R348E = int.var_LEX61B;
 
{
 try 
{
 string var_2MVMLM = var_GAUTNZ.var_7I8EWV();
 if (var_2MVMLM != null) 
{
 try 
{
 var_8R348E = int.var_J4XSL5(var_2MVMLM.var_KUVJG1());
 }
 catch(var_58M4QS var_5M5ZVN) 
{
 var_QNWGUY.var_SABNXY.var_O95E2S(var_479GVZ.var_C47KK2.var_68ZMDW, var_5M5ZVN, ""Number format exception parsing count from string"");
 }
 }
 }
 catch (var_PBT9HE var_1DZPLS) 
{
 var_QNWGUY.var_SABNXY.var_O95E2S(var_479GVZ.var_C47KK2.var_68ZMDW, var_1DZPLS, ""Error with stream reading"");
 }
 }
 var_ZSJZAV.var_63EGIK((var_GOCFVE)var_8R348E  );
 }
",CWE400,1
"string var_RQ0FF7 = null;
 string var_CG6MCH = null;
 var_RQ0FF7 = var_HHAJ4F[1];
 var_CG6MCH = var_RQ0FF7;
 if((1==0))
{
 string var_3OQSYK = new string(var_6DDYCE.var_8JHODW()) + new string(var_6DDYCE.var_L59A8T());
 var_QF96TA var_HOI1IV = new var_QF96TA(string.var_EENJST(""[
{
0}
]"", var_QF96TA.var_J1EDZ2(var_3OQSYK)));
 var_CG6MCH = var_HOI1IV.var_9D6SZV(var_RQ0FF7, """");
 }
else
{
 
{
}
 }
 var_HSI1AI.var_JNJUKU(var_CG6MCH);
 }
 }
 }
",cwe_22,1
"
{
 for(int var_F8IE7A = 0;
 var_F8IE7A < 1;
 var_F8IE7A++) 
{
 string var_H8IA0O;
 string var_JJ0F3S;
 if (var_4J0M4A.var_1QRY7U(var_J1VIAW.var_M9VGQ8)) 
{
 var_H8IA0O = ""ls"";
 var_JJ0F3S = ""-la"";
 }
 else 
{
 var_H8IA0O = ""cmd.exe"";
 var_JJ0F3S = ""/C dir"";
 }
 using (var_YKPYM3 var_IUUFEZ = new var_YKPYM3()) 
{
 var_S32UKQ var_CKMAM2 = new var_S32UKQ();
 var_CKMAM2.var_Y94SUL = var_H8IA0O;
 var_CKMAM2.var_O3QHUQ = var_JJ0F3S;
 var_IUUFEZ.var_L42CQG = var_CKMAM2;
 var_IUUFEZ.var_L42CQG.var_34Z8CY = false;
 var_IUUFEZ.var_WZHCF0();
 }
 }
 }
",CWE426,1
"
{
 float var_MAL384;
 if (var_J6RA5W.var_FD93DS) 
{
 var_MAL384 = float.var_SH1Q2B;
 
{
 try 
{
 string var_DVRMSC = var_2L2UD9.var_QEJRSX();
 if (var_DVRMSC != null) 
{
 try 
{
 var_MAL384 = float.var_S7KDXS(var_DVRMSC.var_LUNSHS());
 }
 catch(var_R2AGEW var_LB3YGC) 
{
 var_J6RA5W.var_YO6RMN.var_AIMUPX(var_Y2Q8YP.var_4SALYX.var_4PCQF4, var_LB3YGC, ""Number format exception parsing data from string"");
 }
 }
 }
 catch (var_PUFWEI var_EW7DY0) 
{
 var_J6RA5W.var_YO6RMN.var_AIMUPX(var_Y2Q8YP.var_4SALYX.var_4PCQF4, var_EW7DY0, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_MAL384 = 0.0f;
 }
 
{
 var_J6RA5W.var_3GV7D2((int)var_MAL384);
 }
 }
",CWE197,1
"
{
 string var_1EM72G;
 if(var_U12V5L.var_X3YB8K()) 
{
 var_1EM72G = """";
 
{
 try 
{
 using (var_UA2WUZ var_MJ84TZ = new var_UA2WUZ(""data.txt"")) 
{
 var_1EM72G = var_MJ84TZ.var_AF8P6A();
 }
 }
 catch (var_C70Y3I var_7LZA7A) 
{
 var_U12V5L.var_2ZFB0P.var_Q8Q48T(var_JJSK6E.var_N32JBA.var_I080W8, var_7LZA7A, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_1EM72G = ""foo"";
 }
 if(var_U12V5L.var_X3YB8K()) 
{
 if (var_1EM72G != null) 
{
 var_PXX5O2.var_Z7RUPY(string.var_TOSVFN(var_1EM72G));
 }
 }
 else 
{
 if (var_1EM72G != null) 
{
 var_PXX5O2.var_Z7RUPY(""
{
0}

{
1}
"", var_1EM72G, var_FRHM9O.var_JIZTTZ);
 }
 }
 }
",CWE134,1
"string var_7BGMC3 = null;
 string var_BNQM9L = null;
 var_7BGMC3 = var_9U2BTV[1];
 var_BNQM9L = var_7BGMC3;
 if((var_25UUXP.var_USYDYX(42)<=42))
{
 
{
}
 }
else if(!(var_25UUXP.var_USYDYX(42)<=42))
{
 var_412LD9 var_CP8WM5 = new var_412LD9();
 for (int var_XBD58U = 0;
 var_XBD58U < var_7BGMC3.var_W3GUOI;
 ++var_XBD58U)
{
 char var_QOXV4J = var_7BGMC3[var_XBD58U];
 switch (var_QOXV4J)
{
 case '\\': var_CP8WM5.var_DMK7I7(@""\5c"");
 break;
 case '*': var_CP8WM5.var_DMK7I7(@""\2a"");
 break;
 case '(': var_CP8WM5.var_DMK7I7(@""\28"");
 break;
 case ')': var_CP8WM5.var_DMK7I7(@""\29"");
 break;
 case '\u0000': var_CP8WM5.var_DMK7I7(@""\00"");
 break;
 case '/': var_CP8WM5.var_DMK7I7(@""\2f"");
 break;
 default: var_CP8WM5.var_DMK7I7(var_QOXV4J);
 break;
 }
 }
 var_BNQM9L = var_CP8WM5.var_VXQ684();
 }
else
{
 
{
}
 }
 string var_KUDPF6 = var_BNQM9L;
 string var_M29116 = ""file.xml"";
 var_RNVZMZ var_OWS0TN = var_RNVZMZ.var_MRD8B1(var_M29116);
 var_RAJKT7 var_Z1K40H = new var_RAJKT7(var_FGSCDZ.var_QBWDNG);
 var_Z1K40H.var_78TT6T = var_78TT6T.var_50N3E4;
 var var_ZDMK1J = var_OWS0TN.var_LHHL1E.var_H2RN36(""foo"") .var_INKB7X(var_70LFQB => (string) var_70LFQB.var_LB80Z3(""bar"") == var_KUDPF6) .var_TFBD24();
 var_ZDMK1J.var_3YWGAY(var_Z1K40H);
 var_Z1K40H.var_9SSWCZ( );
 }
 }
 }
",cwe_91,1
"
{
 string var_WSMNW0;
 if (var_MCNX1H == 5) 
{
 var_WSMNW0 = """";
 
{
 if (var_ZZUXT3.var_4HLI0P[""id""] != null) 
{
 var_WSMNW0 = var_ZZUXT3.var_4HLI0P[""id""];
 }
 }
 }
 else 
{
 var_WSMNW0 = null;
 }
 var var_OGA9AP = var_Q2ZR6C.var_9CXGRQ(null, var_WSMNW0);
 var_8SA1OS var_EYMBXN = var_OGA9AP.var_DYAIR4();
 var_UKWH1X.var_969O94(var_EYMBXN.var_MWE6OB().var_P3IKDL());
 }
",CWE470,1
"
{
 int var_6RDOSO;
 ;
 if (var_14IHAW.var_QQ1E1R) 
{
 ;
 }
 }
",CWE563,1
"string var_JMCQZF = null;
 string var_T2KC51 = null;
 var_59F1PY var_DF2E3N = new var_59F1PY();
 var_DF2E3N.var_CMTDXQ.var_UKGA96 = ""/bin/bash"";
 var_DF2E3N.var_CMTDXQ.var_HN1F6I = ""-c 'cat /tmp/tainted.txt'"";
 var_DF2E3N.var_CMTDXQ.var_FXXOPR = false;
 var_DF2E3N.var_CMTDXQ.var_ZMK0ES = true;
 var_DF2E3N.var_XZNTB2();
 using(var_3WA6QP var_P6WVHQ = var_DF2E3N.var_F3P5IV) 
{
 var_JMCQZF = var_P6WVHQ.var_8YIC6G();
 var_DF2E3N.var_XX7YFC();
 var_DF2E3N.var_4APCB8();
 }
 var_T2KC51 = var_JMCQZF;
 if((4+2>=42))
{
 
{
}
 }
else if(!(4+2>=42))
{
 
{
}
 }
else
{
 string var_DRGYJR = new string(var_84NXUS.var_WV91IW()) + new string(var_84NXUS.var_998JYZ()) + "";
"";
 var_UGYJRV var_MNGHRR = new var_UGYJRV(string.var_ANRLN0(""[
{
0}
]"", var_UGYJRV.var_WQPE0R(var_DRGYJR)));
 var_T2KC51 = var_MNGHRR.var_NX19XE(var_JMCQZF, """");
 }
 string var_W8HN4M = ""SELECT * FROM '"" + var_T2KC51 + ""'"";
 string var_H42JK2 = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_P2LWKQ var_19VISH = null;
 try
{
 var_19VISH = new var_P2LWKQ(var_H42JK2);
 var_19VISH.var_5XGZWO();
 var_YWP87S var_FC7XUJ = new var_YWP87S(var_W8HN4M, var_19VISH);
 var_YEUAOE var_RVF1S5 = var_FC7XUJ.var_6DQ8UJ();
 while (var_RVF1S5.var_6DH04M())
{
 var_ZQ5T9W.var_Z8TCUZ(""
{
0}
\n"", var_RVF1S5[0]);
 }
 var_19VISH.var_4APCB8();
 }
catch (var_VCWHU9 var_P8WWHU)
{
 var_ZQ5T9W.var_Z6PIQY(var_P8WWHU.var_CJ7X1D());
 }
 }
 }
 }
",cwe_89,1
"
{
 for(int var_W9WEK0 = 0;
 var_W9WEK0 < 1;
 var_W9WEK0++) 
{
 var_II5T9Q var_WCVZ4O = var_II5T9Q.var_S0CE51(""8.8.8.8"");
 var_VPI8E3 var_U9KBMJ = var_IUDUG9.var_1U2A09(var_WCVZ4O);
 var_TAC361.var_JJZN0P(""Host name : "" + var_U9KBMJ.var_C56MTK);
 }
 }
",CWE477,1
"string var_EA3I78 = null;
 string var_5KQRY9 = null;
 var_EA3I78 = var_B776GD.var_P6EG6O();
 var_5KQRY9 = var_EA3I78;
 if((var_6ZHR0T.var_O6Y9B5(42)<=42))
{
 var_2XLBUZ var_DZRI45 = new var_2XLBUZ();
 for (int var_ZH9FDH = 0;
 var_ZH9FDH < var_EA3I78.var_B6JOMZ;
 ++var_ZH9FDH)
{
 char var_8OFNXL = var_EA3I78[var_ZH9FDH];
 switch (var_8OFNXL)
{
 case '\\': var_DZRI45.var_7U6SHA(@""\5c"");
 break;
 case '*': var_DZRI45.var_7U6SHA(@""\2a"");
 break;
 case '(': var_DZRI45.var_7U6SHA(@""\28"");
 break;
 case ')': var_DZRI45.var_7U6SHA(@""\29"");
 break;
 case '\u0000': var_DZRI45.var_7U6SHA(@""\00"");
 break;
 case '/': var_DZRI45.var_7U6SHA(@""\2f"");
 break;
 default: var_DZRI45.var_7U6SHA(var_8OFNXL);
 break;
 }
 }
 var_5KQRY9 = var_DZRI45.var_09NYJB();
 }
else if(!(var_6ZHR0T.var_O6Y9B5(42)<=42))
{
 
{
}
 }
else
{
 
{
}
 }
 string var_388D4C = ""SELECT * FROM Articles WHERE id=@placeholder"";
 string var_ZXIT4U = var_5KQRY9;
 string var_U2UOZR = @""server=localhost;
uid=mysql_user;
password=mysql_password;
database=dbname"";
 var_NXTDMM var_GQP6JM = null;
 try 
{
 var_GQP6JM = new var_NXTDMM(var_U2UOZR);
 var_GQP6JM.var_5TFSXL();
 var_TZEM4G var_UY7BCL = var_GQP6JM.var_JL2679();
 var_UY7BCL = new var_TZEM4G(var_388D4C);
 var_UY7BCL.var_KKRYY9.var_SITKDE(""@placeholder"",var_ZXIT4U);
 var_UY7BCL.var_W36BRF();
 var_FPUG7E var_4MAIBM = var_UY7BCL.var_QILJ80();
 while (var_4MAIBM.var_9EU1UU())
{
 var_B776GD.var_0W5B3N(var_4MAIBM.var_09NYJB());
 }
 var_GQP6JM.var_YWN792();
 }
 catch (var_27HEDY var_FJOL62) 
{
 var_B776GD.var_0W5B3N(var_FJOL62.var_09NYJB());
 }
 }
 }
 }
",cwe_89,1
"string var_1UOTIN = null;
 string var_2AQ4WU = null;
 var_1UOTIN = ""hardcoded"";
 var_2AQ4WU = var_1UOTIN;
 do
{
 var_2AQ4WU = var_1UOTIN;
 break;
 }
while((var_MCCUYO.var_S1YZF5(42)<=42));
 string var_MH5BR9 = ""SELECT * FROM Articles WHERE id=""+var_2AQ4WU;
 string var_LSGS8R = ""Server=localhost;
port=1337;
User Id=postgre_user;
Password=postgre_password;
Database=dbname"";
 var_HUTUMH var_7MWNEO = null;
 try
{
 var_7MWNEO = new var_HUTUMH(var_LSGS8R);
 var_7MWNEO.var_6ZGFWU();
 var_ZY6KS4 var_2C8W8I = new var_ZY6KS4(var_MH5BR9, var_7MWNEO);
 var_LE3XUQ var_DZPC9L = var_2C8W8I.var_JKJ3W2();
 while (var_DZPC9L.var_GFHFD5())
{
 var_XVJ5XY.var_ABPDU7(""
{
0}
\n"", var_DZPC9L[0]);
 }
 var_7MWNEO.var_QKQVGX();
 }
catch (var_T4UQDP var_RY2UZW)
{
 var_XVJ5XY.var_T3MYBV(var_RY2UZW.var_70WFA1());
 }
 }
 }
 }
",cwe_89,1
"
{
 for(int var_JCEB4R = 0;
 var_JCEB4R < 1;
 var_JCEB4R++) 
{
 int var_94KG3A, var_IJJL80;
 var_94KG3A = (new var_MCGZAV()).var_KV778A(3);
 var_IJJL80 = 0;
 if (var_94KG3A == 0) ;
 
{
 var_BL5Q8X.var_8MXAL3(""x == 0"");
 var_IJJL80 = 1;
 }
 var_BL5Q8X.var_8MXAL3(var_IJJL80);
 }
 }
",CWE483,1
"string var_D124X2 = null;
 string var_4VPT6H = null;
 var_D124X2 = ""hardcoded"";
 var_4VPT6H = var_D124X2;
 if((1==1))
{
 string var_SDO4VQ = new string(var_QFNIGF.var_Q3912U()) + new string(var_QFNIGF.var_XR26MW()) + "";
"";
 var_XAMS0K var_82IAHP = new var_XAMS0K(string.var_56XVV5(""[
{
0}
]"", var_XAMS0K.var_6QKNGV(var_SDO4VQ)));
 var_4VPT6H = var_82IAHP.var_ITP1A7(var_D124X2, """");
 }
 string var_RM0JDH = var_4VPT6H;
 string var_0RXJT8 = ""file.xml"";
 var_FXAKYI var_S1JRZX = var_FXAKYI.var_4XHR79(var_0RXJT8);
 var_SLSJVP var_29QVHW = new var_SLSJVP(var_9ZXWHF.var_S9LT63);
 var_29QVHW.var_ENEKLJ = var_ENEKLJ.var_ANJ0XF;
 var var_OWMIVX = var_S1JRZX.var_BC98G5.var_66LIX1(""foo"") .var_5M0PD8(var_AMAX0P => (string) var_AMAX0P.var_36O9UN(""bar"") == var_RM0JDH) .var_NGY7D6();
 var_OWMIVX.var_7FXH0K(var_29QVHW);
 var_29QVHW.var_CT4KHE( );
 }
 }
 }
",cwe_91,1
"
{
 string var_39SQ83;
 if (var_0SDHIE.var_8MAPAN==5) 
{
 var_39SQ83 = """";
 
{
 try 
{
 using (var_1ATB0L var_WE07QG = new var_1ATB0L(""host.example.org"", 39544)) 
{
 using (var_AJ3XZ0 var_MHB28W = new var_AJ3XZ0(var_WE07QG.var_SVQLDB())) 
{
 var_39SQ83 = var_MHB28W.var_SAOIER();
 }
 }
 }
 catch (var_SV3490 var_XLZLR3) 
{
 var_0SDHIE.var_1TZ5HL.var_9Q0JNZ(var_K6YV33.var_3R3RBE.var_DUSKQ8, var_XLZLR3, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_39SQ83 = null;
 }
 if (var_0SDHIE.var_8MAPAN==5) 
{
 try 
{
 int var_7MP2BN = int.var_EGHXWP(var_39SQ83);
 }
 catch (var_HFDAD0 var_EO5RGG) 
{
 var_0SDHIE.var_1TZ5HL.var_9Q0JNZ(var_K6YV33.var_3R3RBE.var_DUSKQ8, var_EO5RGG, ""Failed to parse value = "" + var_39SQ83);
 }
 }
 }
",CWE117,1
"
{
 long var_AE4I8U = var_OQMSJA.var_HW89IT();
 
{
 var_LM3MJV.var_E3MIKQ((byte)var_AE4I8U);
 }
 }
",CWE197,1
